Nodes,Steps,Dist,Time
230,597,28.251237244473522,0.030703306198120117
366,988,27.27347213177081,0.06231117248535156
250,558,28.53195094157324,0.029972076416015625
341,920,27.958090710330993,0.055663108825683594
247,558,26.833517302868785,0.029677152633666992
286,734,27.393416369080395,0.041461944580078125
267,693,26.876943626983813,0.036614179611206055
196,481,24.93975519352374,0.023085832595825195
315,825,26.316016379137036,0.046946048736572266
301,817,27.8058775390828,0.045278072357177734
336,923,27.03974595844941,0.055216073989868164
180,389,26.782424088778903,0.018656015396118164
198,428,26.169779931387755,0.021259069442749023
281,725,28.44313342947165,0.040570974349975586
307,817,27.28767997564409,0.04899191856384277
229,557,26.394594977991325,0.028645038604736328
341,939,25.788783897320833,0.05807995796203613
303,825,27.759688642385193,0.047229766845703125
172,415,27.579995585207314,0.018432140350341797
261,701,28.769576877630595,0.03677487373352051
324,765,29.1056936665213,0.04727602005004883
370,1099,26.344753258054126,0.0675048828125
199,447,25.113748237474557,0.021912097930908203
236,597,25.708645700109546,0.030517101287841797
256,613,27.701585863138224,0.03209233283996582
152,319,25.380443498772856,0.013769149780273438
218,513,25.21333378832995,0.026255130767822266
192,431,25.307073868352386,0.02077627182006836
279,635,28.635051917147937,0.036589860916137695
193,555,26.987209695182198,0.02535724639892578
250,660,28.368999358373674,0.03435802459716797
262,674,27.00686166494943,0.03626108169555664
290,835,25.86103195636841,0.04551219940185547
234,575,25.82771127938439,0.02947711944580078
288,667,27.49554118322597,0.03834891319274902
225,614,26.90568775001008,0.02975296974182129
184,465,26.438588166078063,0.0209658145904541
297,723,26.420398374303407,0.041845083236694336
276,650,27.736060398370753,0.035262107849121094
232,545,28.894296194044582,0.028280019760131836
328,901,28.110497344298,0.053687095642089844
200,482,28.337008022003094,0.02292466163635254
251,612,29.74555328155034,0.03297114372253418
240,601,27.25563001262287,0.031334877014160156
228,543,27.747223252204112,0.02740001678466797
288,791,29.47515096848944,0.04226374626159668
382,1034,28.18919944520047,0.0667428970336914
236,568,28.390257820163693,0.0295259952545166
269,639,27.7763123343904,0.03570103645324707
180,372,25.922702594301686,0.017635822296142578
268,650,25.86970334851967,0.0342249870300293
273,666,28.868754218834376,0.03710007667541504
266,696,25.182930815800763,0.037992238998413086
303,795,29.20714285223405,0.04579305648803711
162,381,25.526322396583545,0.01708221435546875
200,428,24.574821087136073,0.020905256271362305
324,833,30.155813462132134,0.04971909523010254
281,823,28.769993523693948,0.04382586479187012
235,611,26.96237661167722,0.03093695640563965
293,806,27.199323676099873,0.04520273208618164
277,723,27.109557438244938,0.04003000259399414
208,411,25.77592625500488,0.021064043045043945
265,677,28.351073535721845,0.03677630424499512
247,650,26.044080339115332,0.0332639217376709
322,786,28.86701101283101,0.046193838119506836
327,892,27.105555026609224,0.052024126052856445
193,429,26.73355392447135,0.020660877227783203
280,747,26.908923409466624,0.040966033935546875
270,693,26.010846577068023,0.038153886795043945
268,693,27.96601160120387,0.03731822967529297
293,781,26.84169138420573,0.04543590545654297
289,755,28.352779379765984,0.04375195503234863
281,643,27.031511041022156,0.03671097755432129
209,505,25.869970721629468,0.024492979049682617
322,944,26.60570319094332,0.05572700500488281
286,785,27.669216581883937,0.04251718521118164
231,569,27.992413202266526,0.02868795394897461
246,649,28.3606820990418,0.03351998329162598
285,742,27.652766285243576,0.04197192192077637
326,958,27.792279080150045,0.05513787269592285
270,727,27.20961248776381,0.03859114646911621
305,824,27.461182573415446,0.047167062759399414
380,1083,29.201625041094324,0.06882214546203613
265,717,26.29685428398316,0.03867506980895996
270,626,26.05438464868778,0.034860849380493164
253,733,28.23559996334662,0.036325931549072266
284,691,27.88935995974728,0.03862500190734863
319,889,27.398202061580815,0.05218172073364258
210,481,26.73113794543436,0.02439117431640625
215,685,27.513824281270832,0.03269624710083008
286,737,27.965221846185628,0.041429996490478516
317,857,29.97357391095601,0.04927396774291992
265,827,31.557464289217936,0.04241180419921875
252,680,27.930260317288962,0.03488802909851074
235,563,26.317639391978606,0.02832484245300293
222,559,27.153267014627296,0.02788090705871582
196,444,24.94000074387682,0.021531105041503906
279,727,26.40038192434522,0.03994321823120117
344,897,29.711301314089663,0.05401110649108887
316,850,27.154433748765353,0.04856300354003906
259,753,26.816054938403663,0.03948497772216797
275,685,26.22794138474084,0.0383143424987793
255,636,27.247331480684537,0.032776832580566406
283,663,27.351078457524654,0.03776216506958008
353,937,28.948006621070068,0.05808401107788086
257,605,27.63406956071171,0.03258800506591797
278,675,28.69699937929657,0.0376589298248291
325,865,29.73087426852235,0.05223417282104492
289,837,28.282692598394416,0.04667782783508301
256,665,26.96587456712114,0.03504204750061035
226,553,25.738450920689186,0.028246164321899414
244,629,25.338963316953457,0.03277015686035156
217,529,27.130379417356092,0.02575206756591797
253,657,26.861790038735073,0.034008026123046875
394,1117,28.707213170414153,0.07449221611022949
207,451,27.681216207905997,0.02269911766052246
332,925,25.42036155737232,0.054427146911621094
262,637,28.84634252200622,0.03587508201599121
308,775,27.025059344568458,0.04679393768310547
373,1138,30.842847170151817,0.07031512260437012
368,1016,27.233362338348687,0.06368803977966309
314,852,26.77292910496949,0.04930996894836426
340,901,26.442260478531484,0.05463981628417969
326,856,26.522888401622968,0.05132174491882324
314,869,27.180683313216644,0.04984784126281738
190,425,27.00631018937758,0.020492076873779297
238,563,26.488221614064273,0.028616905212402344
252,697,26.49864984177182,0.03666281700134277
321,843,26.90075158277948,0.04875588417053223
259,623,27.89234034635966,0.03246593475341797
251,606,27.619618806863787,0.03130602836608887
297,865,26.652061097568378,0.0485379695892334
340,893,26.69878822283938,0.05335187911987305
319,892,27.27574571552861,0.0522150993347168
337,912,29.3825195004884,0.054364919662475586
292,731,27.51796073446213,0.04215192794799805
274,647,26.280761082452095,0.036093950271606445
233,577,27.971451275367627,0.02947092056274414
318,781,26.41463786692034,0.04577803611755371
268,706,26.196215073722712,0.03774905204772949
269,765,27.979612601006526,0.03973889350891113
279,711,28.44262620955801,0.03971695899963379
259,607,27.242079094347947,0.03247189521789551
263,679,27.495101197485766,0.03667187690734863
328,889,30.59757949039491,0.052657127380371094
328,929,28.45900572561211,0.05517268180847168
208,507,25.599941279013397,0.024531126022338867
218,521,27.25863125635445,0.026533842086791992
241,569,25.797099436023124,0.03029012680053711
198,463,27.427163979276234,0.02266407012939453
287,735,25.301407571476048,0.04172086715698242
490,1366,29.18805444107115,0.10103201866149902
213,463,26.463349929550706,0.022999048233032227
209,575,26.980088881636654,0.02740478515625
352,1051,29.220018221210776,0.06457400321960449
193,429,25.765830617317423,0.020326852798461914
314,919,29.462534141690078,0.05195188522338867
246,617,25.917329680898032,0.0333859920501709
202,491,26.84535394517225,0.023823022842407227
276,735,26.543749767171988,0.03934288024902344
256,599,26.869158707422827,0.03273797035217285
323,1020,27.335689939783855,0.05768990516662598
302,771,25.898486859133914,0.043946027755737305
356,929,26.595032658545666,0.05728912353515625
258,723,27.067918498325227,0.03752875328063965
394,1121,28.654831367137884,0.0734410285949707
259,648,24.989390286113498,0.034562110900878906
191,463,26.875396937729146,0.02183699607849121
253,683,26.751913370442935,0.03455400466918945
243,645,25.981370929242996,0.03334307670593262
81,366,25.763411319200163,0.012250900268554688
272,807,26.859583805629,0.0430750846862793
312,825,28.386369369124395,0.04728078842163086
232,533,24.882042271031793,0.028220176696777344
269,671,27.805277486988434,0.03654313087463379
212,466,25.880994661639907,0.023669004440307617
249,565,26.725931081954755,0.03018784523010254
317,841,29.438056971893452,0.04852294921875
286,722,26.08953212598319,0.041114091873168945
224,537,25.47050689333069,0.028658151626586914
337,925,27.142774441086,0.056671857833862305
174,336,24.813523301634174,0.015980005264282227
317,923,27.749058894594572,0.05263209342956543
307,769,27.980512936684534,0.04509091377258301
293,833,30.12733820915318,0.04503512382507324
265,649,28.9465375149259,0.035125017166137695
