Nodes,Steps,Dist,Time
318,768,17.608248516434028,0.10803580284118652
466,1156,17.570397776337185,0.20341920852661133
476,941,18.01880048682926,0.18320894241333008
538,1299,16.978485063785495,0.25227808952331543
251,598,17.83803362857203,0.07025313377380371
671,1588,18.556448197642787,0.36692309379577637
647,1573,16.983318387068497,0.34131479263305664
661,1704,17.590077789983013,0.3760099411010742
491,1306,17.172968477851644,0.23424100875854492
440,1041,18.141937693447545,0.17644977569580078
485,1225,17.241582832962738,0.21320891380310059
357,777,17.491973964275786,0.11819577217102051
379,868,17.331225273959753,0.13265204429626465
507,1308,17.842033447182036,0.23902320861816406
620,1473,17.139268766236587,0.3068559169769287
473,1287,17.364811693826667,0.22126221656799316
648,1479,18.77082373189645,0.34049320220947266
418,958,17.80544559864563,0.16015934944152832
603,1416,17.215122573873554,0.3002808094024658
519,1182,17.164666625166056,0.2271120548248291
477,1429,17.612933452815874,0.23915314674377441
536,1272,17.89536936223783,0.2469651699066162
429,1071,17.08590826983484,0.1797330379486084
714,1872,17.10025868511818,0.4220271110534668
482,1064,16.955559428012354,0.19175004959106445
519,1202,17.200003730219645,0.24151396751403809
532,1280,16.930951215049337,0.24217796325683594
484,1128,17.128378758754774,0.20354104042053223
347,825,17.56564522129732,0.12403178215026855
355,805,17.88661186925247,0.12165594100952148
439,1021,17.172055878471664,0.17029309272766113
594,1380,17.41282710521027,0.29102182388305664
355,928,17.990137742200634,0.13376903533935547
437,1008,17.24446998291186,0.1716597080230713
459,1030,16.963977181940116,0.18247699737548828
510,1308,17.717741833234758,0.24587106704711914
582,1391,17.369528463797923,0.2860112190246582
424,878,17.302492803455205,0.14873790740966797
506,1176,17.676001844414827,0.2141427993774414
510,1147,17.37379500335994,0.21162700653076172
530,1552,17.154216726340245,0.28453707695007324
689,1805,17.37083440890669,0.4035639762878418
600,1327,17.19241553743012,0.2877671718597412
473,1159,18.46967467867293,0.2084212303161621
705,1708,17.976785821190518,0.3956029415130615
651,1624,19.541377948767213,0.3526132106781006
529,1283,17.53889923555668,0.25095701217651367
367,878,17.536480964893414,0.1330561637878418
635,1548,17.502203310741766,0.33838391304016113
531,1220,17.798347407213967,0.23930597305297852
659,1709,17.168112181332763,0.3850681781768799
487,1188,17.586043829581396,0.2140650749206543
660,1372,17.138696738979025,0.33017396926879883
626,1555,17.84914992058877,0.3288850784301758
379,794,17.67305911896997,0.12955212593078613
427,925,16.986884498630864,0.16233396530151367
540,1348,17.21345688312974,0.2613081932067871
575,1341,17.05236002810621,0.2776219844818115
592,1388,17.174957983068914,0.2864971160888672
441,1036,17.497235977769314,0.17295217514038086
614,1433,17.323644362309533,0.3072080612182617
611,1324,17.42950813969316,0.2881898880004883
573,1685,17.282356918000126,0.3145909309387207
532,1230,17.01263535077189,0.2373061180114746
495,1190,17.616029108587266,0.22011995315551758
509,1035,18.109159241137124,0.20338034629821777
572,1459,16.972988391227705,0.28853416442871094
539,1429,19.054028219655372,0.26819920539855957
540,1552,17.9366193253308,0.2925701141357422
473,1140,17.98638143002143,0.19418883323669434
408,1112,17.76688348566153,0.17456579208374023
456,1212,17.736720169394115,0.21244406700134277
363,883,17.62823499800602,0.12579727172851562
416,1029,17.795413941868816,0.1708359718322754
672,1595,17.96008063778016,0.3656282424926758
650,1467,17.515242400930102,0.3353879451751709
546,1427,17.18549016865164,0.281588077545166
457,1180,18.231974224791426,0.1967928409576416
639,1903,17.092709941089232,0.39304494857788086
346,838,17.304288593307742,0.11839795112609863
402,945,17.3942405705164,0.1562957763671875
695,1641,16.95487165269532,0.3833029270172119
458,1064,17.700276653582222,0.19326376914978027
485,1201,18.09758605747713,0.22105622291564941
603,1475,17.445828558397455,0.31134819984436035
363,778,17.842353780497973,0.12248802185058594
470,1123,17.63908206282751,0.19626307487487793
380,1031,17.496649161689,0.15520882606506348
635,1636,17.127048328797127,0.34803295135498047
433,1146,17.97944025335222,0.18387413024902344
602,1312,17.410097418628922,0.286060094833374
466,1091,17.74431020060175,0.1918940544128418
534,1410,18.65240712421617,0.2586700916290283
358,919,18.33193295908241,0.1326913833618164
492,1128,17.4487971414337,0.21651291847229004
519,1168,17.51331257093291,0.2266249656677246
533,1364,17.174233679772925,0.2637298107147217
628,1444,17.2655431323872,0.321044921875
562,1402,17.90274869474061,0.27639079093933105
642,1607,17.584291956899214,0.34471797943115234
447,995,17.15541230881906,0.17296600341796875
430,1033,18.032135123804732,0.17725872993469238
504,1092,17.341707134886718,0.20863986015319824
493,1100,17.453475764678647,0.1997077465057373
541,1395,17.76380260197313,0.26966094970703125
436,1014,17.078362583024816,0.1754601001739502
678,1715,17.139025344396906,0.3914361000061035
601,1280,17.990928454918322,0.28076696395874023
439,1106,17.88697684112276,0.1889338493347168
513,1151,18.013637073203206,0.22115707397460938
453,1263,17.858060141949338,0.21189093589782715
391,889,17.284085726769913,0.13828396797180176
581,1352,17.14263097879179,0.28444504737854004
446,1181,16.83576934285848,0.193619966506958
573,1349,17.2095451028923,0.27808713912963867
449,1076,17.689224667492166,0.18311500549316406
520,1220,17.0625285262158,0.22792601585388184
618,1383,17.17125398456534,0.30727219581604004
480,1320,17.190056098385806,0.21976685523986816
559,1255,17.588947542778293,0.25400233268737793
555,1241,17.455882581162612,0.2522919178009033
617,1422,17.010821971589106,0.3093380928039551
488,1326,17.91512168198913,0.22380805015563965
691,1568,17.447990547197534,0.379392147064209
439,1041,17.492863806853617,0.17476296424865723
566,1369,17.583765960619136,0.2725791931152344
566,1422,17.163797213532018,0.28662896156311035
447,1109,18.057862243384562,0.1887669563293457
474,1314,17.837588952704667,0.2290058135986328
474,1076,17.358079033209517,0.19318294525146484
383,971,17.50744449010348,0.15098118782043457
493,1053,17.576430406926622,0.20209407806396484
485,1109,17.51798256635161,0.20228004455566406
464,1278,17.943893216421305,0.21619391441345215
831,2395,17.558034427413745,0.6106021404266357
537,1218,17.624998784167055,0.24157118797302246
567,1428,17.78747629428531,0.28021907806396484
485,1161,18.006834324117793,0.20287108421325684
634,1570,17.733994139403322,0.33176374435424805
730,1668,18.302009304390413,0.4166231155395508
453,1227,17.619629161659926,0.20145797729492188
575,1298,17.07102222130912,0.2648789882659912
612,1447,17.36166239940139,0.311572790145874
386,940,18.016191737139135,0.14562392234802246
371,855,18.064026209373438,0.13333392143249512
560,1327,18.78354042776828,0.27648401260375977
370,943,18.513751686213293,0.14254283905029297
385,935,17.691067815154423,0.1435260772705078
558,1357,17.312384279838497,0.26792383193969727
498,1248,17.536294382416802,0.22147369384765625
567,1326,17.588372271614357,0.26915717124938965
459,1288,17.489423117185897,0.21630525588989258
444,1139,17.905660459276554,0.1878669261932373
367,919,18.012728429147018,0.13324308395385742
529,1360,17.726979734218464,0.2595860958099365
605,1364,18.593638135031238,0.29476094245910645
415,1071,17.473353436160675,0.17567110061645508
572,1327,17.843537308387827,0.25983715057373047
598,1438,18.25602308719931,0.30397701263427734
396,996,17.3889866221144,0.16043710708618164
444,1208,17.649439419739092,0.1996901035308838
384,986,17.265753713350144,0.15276694297790527
547,1290,17.39152352274088,0.25010037422180176
467,985,16.970757332214774,0.17938590049743652
449,990,17.548477551424746,0.16961407661437988
521,1202,17.840385973749168,0.24054908752441406
387,923,17.61063874733721,0.1443769931793213
346,778,16.9246886815736,0.11660408973693848
384,958,18.510016712492916,0.14659619331359863
463,1024,16.812138094631965,0.17917895317077637
570,1574,16.984463818458504,0.3060302734375
509,1195,17.719723943427933,0.22095775604248047
