Nodes,Steps,Dist,Time
340,1030,21.542507069629515,0.06664705276489258
388,1108,20.695747409498033,0.07573819160461426
427,1307,19.745406298242095,0.09509611129760742
462,1503,22.990366180100636,0.11508512496948242
483,1342,20.73509912184683,0.10501623153686523
444,1220,22.44989586405059,0.0914161205291748
415,1254,23.632533867071736,0.08694028854370117
504,1504,20.22450078015324,0.1174018383026123
533,1687,19.300408414811454,0.13312005996704102
395,1113,20.37438883737336,0.07933807373046875
444,1360,19.577552570945993,0.09960293769836426
436,1302,20.078687080616735,0.09119200706481934
327,1099,20.17172278313417,0.06670999526977539
267,660,21.128691909069566,0.037442684173583984
537,1633,20.807786612512345,0.1357407569885254
423,1328,20.516246643477867,0.09295797348022461
568,1850,20.97729643333107,0.1524190902709961
584,1854,20.88279358033422,0.16144013404846191
536,1717,20.7318541685137,0.13602900505065918
530,1744,19.767969019781017,0.1376209259033203
392,1159,19.168165717479663,0.07702898979187012
387,1146,20.18074983612943,0.07601380348205566
405,1161,20.482270371465347,0.08236002922058105
645,2143,20.469645460928646,0.19725370407104492
514,1557,20.57462676701069,0.12236595153808594
306,932,20.585807220688643,0.05473613739013672
417,1315,21.288108041528375,0.08982205390930176
478,1371,20.88942805258788,0.10338997840881348
463,1322,21.872781369384352,0.10144186019897461
493,1626,19.926344968163832,0.1260509490966797
500,1579,20.386003956301433,0.12085700035095215
458,1399,19.96055545301169,0.1028599739074707
460,1360,22.77484615894152,0.1040182113647461
426,1363,22.549683870896907,0.09649896621704102
396,1235,21.496915723869165,0.08292889595031738
389,1149,21.463934763680026,0.07697105407714844
503,1494,22.427976792551572,0.12188291549682617
474,1359,20.707168306954028,0.1081538200378418
431,1345,21.415189827206348,0.09535002708435059
411,1319,19.956519157054508,0.09249305725097656
397,1255,20.535335862737096,0.08563494682312012
395,1118,20.563836090767783,0.07806921005249023
481,1405,19.727995826334986,0.10548782348632812
331,1024,19.834767957627108,0.06337785720825195
408,1199,21.087742048278933,0.08458709716796875
295,853,19.65008505825713,0.05020499229431152
394,1271,20.654173569368,0.08370494842529297
553,1728,20.087141485341668,0.14289093017578125
646,1952,20.92431092042191,0.17913508415222168
553,1492,21.68412944510887,0.12626981735229492
408,1461,23.1002864962758,0.09909772872924805
394,1180,21.62797249522316,0.08001708984375
321,879,24.310043399320715,0.05557727813720703
363,1110,21.65851738574326,0.07047581672668457
378,1173,22.619003564815138,0.0781550407409668
430,1252,19.630639621367887,0.08908724784851074
347,1014,19.433715651661196,0.06619811058044434
443,1348,22.569674502220185,0.09705877304077148
441,1337,20.354952649669077,0.09924197196960449
496,1556,20.37538482900547,0.1211700439453125
620,1997,21.582797784826468,0.1793069839477539
457,1396,18.707323230469058,0.10451388359069824
493,1551,20.47847636772158,0.12173008918762207
465,1464,20.62448243831887,0.11122703552246094
559,1921,21.200034182398472,0.15818285942077637
457,1316,18.607520432657942,0.0960550308227539
324,842,20.36742202334882,0.05190110206604004
407,1239,20.72351817283957,0.08489608764648438
414,1316,19.967202080646278,0.09235095977783203
548,1784,23.761468382266127,0.14205121994018555
399,1267,20.19081389139993,0.08493709564208984
473,1399,19.923712604663404,0.10794687271118164
405,1261,20.717387443396472,0.08790874481201172
460,1358,21.3215442658822,0.10361790657043457
474,1779,21.684769654366733,0.12862181663513184
504,1582,21.66232416245015,0.12350296974182129
504,1509,20.419708609860244,0.11843729019165039
501,1673,20.885920276360366,0.12836694717407227
446,1376,22.213942082265973,0.09810709953308105
558,1678,19.320372335850838,0.1410388946533203
415,1190,20.83818589821965,0.0857391357421875
416,1356,21.26119545400655,0.09663581848144531
403,1210,20.42809225034128,0.08321905136108398
559,1830,21.14422819493618,0.15336894989013672
576,1941,21.8400209753706,0.16330289840698242
433,1331,20.60526134157244,0.09450101852416992
433,1219,20.954791052383204,0.08802199363708496
525,1776,21.097046748834572,0.14112520217895508
533,1679,22.189290386485357,0.1387190818786621
513,1701,23.581104515134196,0.13578176498413086
419,1329,21.45747336064686,0.09415006637573242
424,1355,20.932594513457616,0.09799981117248535
547,1693,20.10805946941086,0.14235806465148926
505,1399,20.968991931697825,0.11293196678161621
500,1506,21.38091956308842,0.11736488342285156
482,1435,22.481480030460116,0.11117172241210938
428,1496,21.354608555818018,0.1027078628540039
452,1427,21.36710500698431,0.10324406623840332
447,1353,21.72361885696255,0.09705209732055664
388,1318,22.255017942430605,0.08674192428588867
462,1369,20.468136514229798,0.1015007495880127
511,1533,22.74335559476612,0.12217497825622559
409,1234,20.345928823440666,0.08665704727172852
420,1321,20.999758019454227,0.09193086624145508
447,1602,20.763828032268936,0.11278009414672852
444,1310,20.98186560101779,0.09642481803894043
527,1704,22.68327130933723,0.1309528350830078
412,1322,20.04420979442743,0.09265494346618652
416,1175,22.958711872453268,0.08358883857727051
552,1805,21.14808496474561,0.15123391151428223
489,1395,22.32972068364528,0.1106879711151123
380,1078,19.87873452102255,0.07190203666687012
562,1825,22.033243885112448,0.1522669792175293
509,1566,20.22576264242186,0.1241600513458252
372,1175,22.602308382904813,0.07827138900756836
581,1838,21.291479752895075,0.15913701057434082
465,1572,23.573798489753358,0.11472797393798828
405,1060,20.79406356908262,0.07569289207458496
411,1159,20.9798085788837,0.08325886726379395
506,1545,20.8513467307083,0.12605595588684082
380,1155,22.20864428009607,0.07894301414489746
379,1160,20.086857690200567,0.07657718658447266
453,1347,21.651849312355118,0.09886407852172852
519,1718,21.398493355438383,0.1380009651184082
393,1150,20.203963151849035,0.08035397529602051
434,1437,20.132210848290363,0.10256695747375488
481,1638,20.687400129168303,0.12286520004272461
378,1002,21.41867837193725,0.0684661865234375
459,1475,22.50288057615241,0.10804200172424316
386,1285,22.36509065646488,0.08512616157531738
422,1317,20.15495032649812,0.09338593482971191
543,1744,22.035642037961455,0.14182186126708984
376,1129,20.09442745653639,0.0733790397644043
491,1594,23.447186846834605,0.12127304077148438
385,1196,20.99750321585484,0.08085823059082031
441,1333,21.13540714930219,0.0955049991607666
532,1583,20.768681071484764,0.1295030117034912
356,1026,20.153924407594406,0.06624007225036621
334,951,22.49559285067415,0.05967593193054199
526,1481,20.443557196613707,0.12311506271362305
405,1190,20.915686984180493,0.08579897880554199
487,1436,21.377027762240722,0.11243700981140137
441,1332,21.81987077791831,0.0957338809967041
414,1310,21.030526189695337,0.09370303153991699
558,1761,22.939423348176454,0.15068483352661133
444,1421,19.57936256343554,0.10327506065368652
407,1157,19.36232585541526,0.08335995674133301
408,1305,20.42756832517624,0.09042620658874512
405,1202,21.331090743076846,0.08395576477050781
418,1298,19.48868344893518,0.09421110153198242
424,1285,20.522625761849255,0.09124302864074707
431,1338,21.479612830768406,0.09669828414916992
464,1344,22.130287868322483,0.1013181209564209
442,1354,20.62575578254165,0.09893918037414551
382,1299,20.842695421881587,0.08543705940246582
469,1487,20.560363260798294,0.11264586448669434
545,1639,20.894533395509875,0.13602614402770996
281,743,20.35965147141455,0.04458308219909668
532,1700,20.668307069128808,0.13789010047912598
444,1315,21.898673153382113,0.09637713432312012
415,1315,20.307445823133676,0.09176874160766602
458,1391,20.61126485346044,0.10149598121643066
435,1253,20.078017421678354,0.09162330627441406
437,1277,21.849965687691622,0.09341692924499512
602,1852,20.354366573733532,0.16295289993286133
527,1710,20.867304045357155,0.13724112510681152
460,1402,19.746860521595043,0.10597085952758789
422,1150,20.342436250993323,0.08373498916625977
480,1357,20.97584164445239,0.10639190673828125
533,1583,21.5538129931025,0.13379216194152832
501,1608,20.589939397317746,0.1266031265258789
591,1884,21.45491709190329,0.16600894927978516
420,1256,23.43864481571686,0.08693504333496094
490,1458,20.34935279873272,0.11448407173156738
473,1511,23.956934597258073,0.11495399475097656
395,1154,20.959215425996156,0.08119893074035645
509,1554,18.90626052730675,0.12302803993225098
294,734,18.949260854889925,0.04454302787780762
486,1667,22.814984842416724,0.1290607452392578
460,1398,21.101569368561563,0.10537886619567871
487,1713,20.841038662008394,0.12880992889404297
434,1254,21.304524070850583,0.08998990058898926
494,1520,19.3545915534847,0.12022519111633301
430,1209,20.591462925068416,0.08786702156066895
373,1062,21.679628576553252,0.07230734825134277
608,1874,23.14422747607695,0.1660599708557129
323,935,22.37058036868901,0.058969974517822266
526,1602,18.95469996403798,0.12987709045410156
446,1426,19.699463994830722,0.1040809154510498
387,1207,21.201527174372206,0.08013200759887695
380,1190,22.11986792679745,0.08113384246826172
435,1256,20.207259228789198,0.09293913841247559
540,1646,20.641224771880825,0.13585495948791504
393,1278,20.332879816776213,0.0853579044342041
369,1015,21.07484642781067,0.06905579566955566
393,1084,20.856094360520746,0.0755620002746582
492,1637,21.36299310891976,0.1239931583404541
401,1251,21.030912253650683,0.08787918090820312
525,1810,22.47723068753654,0.14979934692382812
511,1623,20.972037918353728,0.12969183921813965
471,1283,21.214643891623954,0.09895086288452148
414,1138,21.858476901904908,0.08083629608154297
425,1334,21.85018234294767,0.09573817253112793
515,1655,22.64295728512415,0.13170576095581055
625,2104,21.22677366555048,0.18921756744384766
352,994,20.846138402014297,0.06257200241088867
358,1112,20.590262710406442,0.07246518135070801
383,1361,20.96129875743942,0.0896151065826416
470,1435,21.553268319007756,0.10974836349487305
420,1240,20.43157347768349,0.08964419364929199
580,1836,20.665246510229874,0.1592397689819336
459,1484,21.726803626657084,0.10703897476196289
460,1453,22.65044993520913,0.10893988609313965
505,1661,21.87028543149815,0.1295630931854248
404,1289,21.21575311783459,0.08716225624084473
447,1391,22.339293452712738,0.10304903984069824
364,1105,21.47290419121584,0.0725409984588623
475,1418,20.94858852767266,0.10818815231323242
390,1140,20.377041628068344,0.0791330337524414
423,1311,20.025965541032036,0.0936880111694336
373,1055,21.291729005352817,0.07183694839477539
454,1392,20.667952290990073,0.10709214210510254
495,1646,21.419305594072785,0.13006997108459473
526,1597,21.721551442808682,0.12794208526611328
383,1140,20.60566533838562,0.07693195343017578
463,1444,20.602122235867267,0.10841608047485352
489,1573,20.777906589270376,0.11963891983032227
390,1084,20.56993734451936,0.07589912414550781
361,1101,21.712015152222616,0.07229375839233398
302,885,20.69783475711944,0.05412411689758301
353,1060,20.37901683874675,0.06794214248657227
476,1364,23.20347653000831,0.10493993759155273
513,1608,23.25728833445268,0.12738585472106934
536,1529,21.715090461250128,0.13199496269226074
396,1237,19.73031566628866,0.08492422103881836
506,1639,20.603458094456506,0.13115501403808594
510,1434,21.491525577648833,0.11510992050170898
493,1758,22.70588267157419,0.13377094268798828
453,1424,20.70308427237388,0.10688614845275879
582,1758,22.358388406522803,0.15417003631591797
350,1074,20.727642317669574,0.0686190128326416
476,1484,21.16822718294117,0.1156759262084961
572,1762,20.817817972222304,0.14883995056152344
526,1745,19.823652447091927,0.14244699478149414
433,1303,20.861555606493923,0.09395503997802734
476,1463,20.794517297371915,0.11322379112243652
489,1597,21.51658631152723,0.12459588050842285
386,1121,19.898059635318614,0.07722115516662598
490,1319,23.699328302092724,0.10464286804199219
377,1139,21.9196925881116,0.07493209838867188
458,1407,23.027500526764094,0.10480690002441406
347,1062,22.21795317834174,0.06813812255859375
399,1208,20.204142322442426,0.08164787292480469
707,2344,20.721314650272014,0.2251129150390625
423,1343,20.60885928238797,0.09316611289978027
626,1924,19.388009848563783,0.17383503913879395
530,1717,20.932564136195605,0.13748598098754883
448,1391,20.578425039703994,0.10191202163696289
423,1233,19.99018917361438,0.08833527565002441
406,1204,22.448109027809743,0.08419108390808105
399,1272,20.805323030566097,0.08793807029724121
411,1280,21.22867309384244,0.0887300968170166
434,1379,20.32466725689049,0.09938311576843262
501,1594,22.119320726066324,0.12788605690002441
401,1144,21.65841439189112,0.0803060531616211
390,1191,19.901760178267676,0.0820920467376709
533,1671,20.98358424697365,0.1379680633544922
376,1091,20.04515985002172,0.07263398170471191
415,1202,19.235660260005602,0.08477616310119629
340,1028,20.07002306446283,0.06539297103881836
638,1984,20.37261479350294,0.17931914329528809
432,1177,19.862632185630435,0.08890795707702637
425,1248,21.31282994728711,0.09111881256103516
369,1115,19.371467877985726,0.07332491874694824
427,1463,21.336648455028225,0.104248046875
454,1349,20.15974906662575,0.10084199905395508
434,1428,21.247673946501372,0.10169720649719238
445,1392,20.866646370427716,0.10353899002075195
461,1376,21.617793983809573,0.1020500659942627
451,1424,20.827112775693013,0.10731387138366699
550,1651,21.666904004968618,0.1396191120147705
317,894,20.26828535084793,0.05606198310852051
441,1468,20.725955745284498,0.10633397102355957
437,1212,21.2995662228925,0.08854079246520996
531,1634,18.94704763789208,0.13251471519470215
484,1267,19.06120445511336,0.10175895690917969
531,1649,20.59905070005256,0.13354206085205078
542,1577,21.08009006695489,0.1327037811279297
511,1541,21.02092969592958,0.1267850399017334
660,2063,22.61908490388783,0.1948411464691162
507,1478,20.18312752258287,0.12147712707519531
515,1476,21.49389314912843,0.12088203430175781
369,1174,21.614428092765635,0.07701563835144043
546,1800,21.89982335330919,0.14404010772705078
398,1216,20.141164159067873,0.08423805236816406
407,1254,22.868157178020613,0.08555793762207031
487,1670,22.866555155349158,0.12604212760925293
515,1568,21.674023114402406,0.12801003456115723
441,1475,23.095842970950518,0.10758781433105469
440,1343,21.59141180679171,0.0983743667602539
440,1310,21.580263168882585,0.09488987922668457
431,1358,20.475047340041264,0.09539985656738281
421,1175,23.610269104522196,0.08710980415344238
441,1566,20.526122251001013,0.11402225494384766
451,1341,21.241801371666845,0.09950804710388184
439,1423,22.108307911617032,0.10454607009887695
475,1620,23.337367817102592,0.12150311470031738
437,1339,20.514279450198288,0.09549641609191895
387,1070,18.518873993040913,0.07471990585327148
366,1130,21.515071571722665,0.07379817962646484
418,1293,19.585379609429474,0.09188604354858398
495,1574,20.815906605997455,0.12315607070922852
483,1355,22.841312584499576,0.12154006958007812
403,1345,23.09052775164307,0.09328508377075195
505,1579,20.680059752073547,0.12621593475341797
556,1894,21.387182562086576,0.15888094902038574
475,1345,20.378518005510315,0.10299277305603027
573,1900,19.680763170060764,0.16552186012268066
472,1432,20.359204897316495,0.10703468322753906
423,1250,23.149888996662067,0.0896148681640625
455,1355,21.990909168223386,0.1028130054473877
410,1227,20.79462909598868,0.08826398849487305
444,1480,22.207296296885087,0.1102149486541748
503,1461,20.436233379261644,0.11750197410583496
311,938,21.454474433693843,0.056025028228759766
446,1435,21.908447367519358,0.1086111068725586
458,1415,22.679249508029017,0.1058340072631836
510,1693,21.95626638893564,0.1316838264465332
550,1582,20.638292533969246,0.13507294654846191
425,1249,22.2723432143396,0.08899116516113281
366,1090,20.889762875250348,0.07208967208862305
446,1372,19.44795261575747,0.10312604904174805
591,1771,19.383071510875908,0.15751886367797852
449,1374,19.81693021097581,0.10371112823486328
552,1766,21.389221178587167,0.14529204368591309
407,1270,21.073615546608927,0.08753395080566406
485,1435,22.882037045311655,0.111602783203125
522,1632,21.415858913284044,0.12826299667358398
524,1509,21.67285565697773,0.12537813186645508
501,1465,24.390338414489875,0.116912841796875
477,1503,21.834269628894106,0.11573982238769531
702,2247,22.969920421335814,0.22106003761291504
375,1181,19.510061001851707,0.07945489883422852
542,1678,20.87016200846922,0.14094901084899902
480,1467,19.91825616778189,0.11201095581054688
478,1653,23.114531622374724,0.1263868808746338
430,1240,20.761082399106087,0.08956170082092285
411,1297,21.060148360391356,0.09049582481384277
441,1416,23.012913742615908,0.10660696029663086
445,1282,20.105944201964682,0.09702706336975098
460,1418,20.2559990210715,0.10563302040100098
408,1241,19.702509537298013,0.08444499969482422
528,1698,21.143924332147474,0.13570475578308105
350,1058,19.221144542179456,0.06772398948669434
355,1073,19.80549339169046,0.07039690017700195
360,991,21.82285597669288,0.0657038688659668
419,1241,19.887290047025612,0.09013509750366211
322,848,19.61826261744587,0.05309104919433594
389,1140,20.87072441180893,0.07811307907104492
487,1533,22.164109499019506,0.12217020988464355
534,1688,20.67719744281296,0.13871383666992188
505,1451,20.080238785250916,0.11629390716552734
487,1414,19.851321261699653,0.11284708976745605
446,1239,22.242978911094525,0.09043407440185547
436,1368,20.368337542432222,0.10022783279418945
471,1524,20.794804418169562,0.11519813537597656
510,1537,20.55199579793891,0.12169504165649414
495,1445,20.49248133960328,0.11304569244384766
335,1101,19.99897441143039,0.06952023506164551
528,1552,18.663330231375152,0.12720298767089844
481,1558,21.86890241184287,0.11971092224121094
436,1399,20.19045397885516,0.10181188583374023
451,1406,20.557036417629064,0.10401487350463867
472,1503,20.395363635436656,0.11779189109802246
500,1781,21.626936859641336,0.13492393493652344
361,979,19.614151013121596,0.06595396995544434
512,1702,20.2625354127618,0.13429594039916992
482,1555,19.68562720397452,0.12129402160644531
363,1006,21.49241995372468,0.06719207763671875
408,1168,21.025347116958653,0.08320879936218262
464,1474,19.078991498697746,0.11173319816589355
338,1030,20.09435687828753,0.06559324264526367
465,1385,20.137393533770236,0.10510802268981934
575,1943,20.401343734597543,0.166884183883667
516,1688,22.598209328035793,0.13876104354858398
400,1108,23.659571171515175,0.07764625549316406
512,1544,21.293866583820336,0.125715970993042
507,1624,19.86556138942188,0.1302499771118164
475,1522,19.885056889225062,0.11538410186767578
460,1588,21.621281178218617,0.11838173866271973
516,1684,20.317502080294386,0.13844084739685059
493,1471,21.481166861646376,0.11800599098205566
