Nodes,Steps,Dist,Time
349,844,19.538439887807783,0.07947206497192383
233,515,21.365929543044107,0.04262208938598633
354,966,22.27038530170401,0.09163212776184082
451,1099,21.91499609656146,0.11568188667297363
272,590,20.319333598332385,0.05015873908996582
297,725,18.84102926527108,0.0659489631652832
276,766,22.405590881976856,0.0665428638458252
258,627,21.966400789019264,0.05385899543762207
449,1037,19.469349358187106,0.11187601089477539
323,718,21.808458636139783,0.0680849552154541
292,665,18.648374848307135,0.059516191482543945
221,501,19.942655481355704,0.04101300239562988
425,1016,19.836443979874712,0.1017768383026123
324,755,21.72066295314301,0.06907391548156738
270,530,19.628099684381024,0.04659104347229004
235,584,19.494983951128706,0.0485079288482666
325,716,19.85905928373671,0.06738090515136719
325,662,21.432315351117115,0.061224937438964844
354,798,20.59231463050292,0.0763711929321289
358,902,19.74313230930532,0.08534407615661621
479,1190,20.87258799102301,0.1274721622467041
369,965,21.5198179890456,0.09517574310302734
438,1207,20.27336272153283,0.1244816780090332
411,903,20.172410844453886,0.09084916114807129
454,1191,19.329841260951664,0.1252729892730713
260,569,19.527029718312043,0.04767179489135742
433,937,20.300190615260718,0.09855890274047852
372,853,20.0932441174015,0.0845649242401123
347,828,22.50603206690734,0.07964515686035156
551,1317,20.656611130262455,0.1506669521331787
284,595,20.465453012428313,0.05280303955078125
356,798,19.283739425539984,0.07692217826843262
222,544,20.303191373422468,0.045987844467163086
359,871,21.34387911781483,0.08629608154296875
318,616,19.721701108170905,0.05884599685668945
384,1077,19.406290573094303,0.1057579517364502
241,609,19.344385551833454,0.05069398880004883
335,822,19.31696567110393,0.07753396034240723
480,1174,20.636996749363398,0.1291649341583252
307,647,21.437134796365527,0.059549808502197266
219,524,20.17822481375786,0.04114031791687012
384,1018,21.705695702237534,0.1009969711303711
435,1183,20.415076278482697,0.12182807922363281
401,852,20.930248893778906,0.08603429794311523
303,800,21.83921399431775,0.0737311840057373
304,735,20.33102193614802,0.06558012962341309
378,870,19.015559982345493,0.08418512344360352
350,891,19.80765736467405,0.08786511421203613
444,951,22.226086627601543,0.1044619083404541
228,572,20.199508311225095,0.04622912406921387
497,1073,22.114080909519245,0.12347984313964844
257,599,19.45021906582595,0.05207085609436035
344,821,19.9827871976378,0.07642412185668945
461,1137,19.638378875045486,0.11776185035705566
280,661,19.111273618253414,0.058956146240234375
459,1151,21.16824083631665,0.12288618087768555
356,819,19.747943610564317,0.07639884948730469
277,595,19.553375213502914,0.053411006927490234
257,645,25.84243940656816,0.05508303642272949
369,709,19.791161732322756,0.07029008865356445
303,605,20.047646126673786,0.05593514442443848
348,864,21.463672223525272,0.0800330638885498
338,867,20.983041702717944,0.08013606071472168
390,902,22.06991979796983,0.09267687797546387
352,770,20.30225307595447,0.07528996467590332
226,490,19.634237323416986,0.039546966552734375
406,919,19.341517379428335,0.09375214576721191
395,985,21.23250638407503,0.09511399269104004
301,787,20.03114217610522,0.06998395919799805
447,960,20.31983500417306,0.10903692245483398
404,1007,22.391360086381685,0.10202908515930176
333,640,19.692262606225146,0.06355571746826172
385,756,19.759310611985356,0.0769338607788086
413,911,20.585878540971397,0.09425711631774902
305,723,21.561674400958893,0.06704092025756836
278,613,22.19092075330382,0.05294203758239746
458,1083,19.136781417512882,0.11259222030639648
429,1065,21.46015652289187,0.1096651554107666
316,647,20.502468012146508,0.05886101722717285
378,785,21.186679892919063,0.07962393760681152
350,965,19.86392602561081,0.09034991264343262
293,601,19.416481760851262,0.054232120513916016
273,647,19.77940818473397,0.05608081817626953
405,1024,19.798040790428583,0.1108851432800293
429,1020,20.553569107448354,0.1058812141418457
480,1209,21.05291470700185,0.12884092330932617
469,1118,21.54234946399667,0.12178397178649902
372,838,20.22183110854104,0.08126187324523926
300,599,18.800673026502675,0.055960655212402344
316,726,19.44223910150885,0.06589889526367188
349,778,23.261653123781528,0.07393479347229004
384,836,23.872265716982117,0.0858161449432373
327,662,19.598640732435545,0.06462693214416504
397,832,21.758463216091013,0.08600592613220215
324,925,19.026894763126595,0.08471012115478516
408,873,21.436088045268136,0.0879218578338623
292,625,19.862496265361358,0.054839134216308594
330,902,20.790799306433613,0.08141493797302246
388,763,19.387339522075727,0.07868576049804688
328,708,20.57530426551056,0.06689000129699707
369,894,22.2181439446535,0.0873250961303711
296,692,21.898412490162393,0.06219911575317383
424,786,22.701939458547926,0.08657383918762207
284,647,20.167694921720802,0.05811119079589844
275,627,19.22531514794148,0.053846120834350586
395,834,22.617033707889924,0.08780789375305176
342,713,22.495844014418836,0.06736612319946289
222,535,18.806891607362846,0.0441441535949707
281,669,20.29136646601712,0.060090065002441406
314,755,21.77112845537901,0.07182812690734863
274,664,20.893617569940794,0.05733799934387207
386,824,22.00067258388224,0.08486199378967285
432,848,18.88163295341021,0.08989286422729492
262,716,20.274927742438788,0.06206703186035156
260,543,21.621190631089966,0.0471799373626709
311,790,20.667249901173665,0.07190394401550293
413,840,20.645749661349864,0.09042811393737793
