Nodes,Steps,Dist,Time
256,299,16.120803943475373,0.05207014083862305
327,354,15.754105018149806,0.07148623466491699
239,299,15.99605558179373,0.047328948974609375
190,211,14.990322574797432,0.03163003921508789
226,262,15.507423480006853,0.04224824905395508
212,238,16.128860617639514,0.03784608840942383
211,227,14.871992132071668,0.03722810745239258
249,288,15.378623712440074,0.04905223846435547
263,299,15.44028622864865,0.05388188362121582
240,271,15.295819406302297,0.04655122756958008
284,305,16.589929918850693,0.05713295936584473
218,238,15.138331197724423,0.039031028747558594
311,334,15.179496265739187,0.06552505493164062
214,255,15.76284600658589,0.039465904235839844
221,236,15.23744497440124,0.038211822509765625
267,304,16.41181580307213,0.052687883377075195
250,265,15.09921116893299,0.048589229583740234
269,321,15.550546445186626,0.05423712730407715
225,246,16.423766210117964,0.040994882583618164
296,368,16.453163424338968,0.06496214866638184
267,316,16.664697671270986,0.05207180976867676
280,326,15.478267801349256,0.05919694900512695
249,282,15.176274313648577,0.048140764236450195
357,509,16.960320662368993,0.09392380714416504
282,352,15.81427697380197,0.05987405776977539
235,297,16.597209682700726,0.04557228088378906
424,486,15.245575516703942,0.11130690574645996
250,280,15.295341506484982,0.04777693748474121
247,306,15.32544469535014,0.051223039627075195
215,252,15.149793661395867,0.039222002029418945
293,318,15.06309519028913,0.05926799774169922
242,298,15.307379151879246,0.047640085220336914
255,269,15.345323382991296,0.047818899154663086
387,501,18.282689168175924,0.09977602958679199
243,282,14.842959548933724,0.04741621017456055
299,328,14.970812867850972,0.06304121017456055
215,238,15.124293024121254,0.03854990005493164
242,269,15.282512192537313,0.04497694969177246
235,264,15.66598995762668,0.04346489906311035
213,256,15.145791047395859,0.039816856384277344
364,440,15.59668891499872,0.0899360179901123
256,304,14.963643882692665,0.05129408836364746
238,269,15.144553714381765,0.04451704025268555
271,369,16.460456713618196,0.0583338737487793
247,277,15.30696102382719,0.04745793342590332
184,221,14.995459127372992,0.03268289566040039
398,468,14.946741889321071,0.10011792182922363
238,243,15.681807566650361,0.04303789138793945
291,353,15.585178092257001,0.06272721290588379
300,321,15.579030659201996,0.06321573257446289
276,336,15.369610334762168,0.0585939884185791
181,247,15.26057969123721,0.03322410583496094
256,289,15.045140653483301,0.05002093315124512
216,264,15.256893731706015,0.04115724563598633
247,300,15.057553763196902,0.049449920654296875
218,271,15.547733567541115,0.0409243106842041
304,319,15.750861470998693,0.06477999687194824
309,348,14.976343913679106,0.06768107414245605
206,237,15.1370539374532,0.03762197494506836
238,267,15.331284725633628,0.04509305953979492
230,269,15.6241000182112,0.04193377494812012
321,353,15.588708579997984,0.07132983207702637
221,233,15.681299910672452,0.03904604911804199
215,235,15.803330362986802,0.03838205337524414
232,269,15.269636555098243,0.04375195503234863
168,217,15.962433235761702,0.029033899307250977
375,432,15.260743809107353,0.09100198745727539
279,303,15.656556301214696,0.05615401268005371
211,236,16.357449995838543,0.03706717491149902
309,353,16.326466979689858,0.06669282913208008
174,213,15.356232976701962,0.029350996017456055
256,294,15.458617802478711,0.05058717727661133
242,289,16.717634148600073,0.04712486267089844
252,287,15.046809907979034,0.048813819885253906
246,275,15.335912050431798,0.04614400863647461
239,252,14.94690048542431,0.04388713836669922
256,269,15.436646660617859,0.04787802696228027
163,174,14.987292759742841,0.02618122100830078
302,330,15.394258817089092,0.0652310848236084
379,487,15.897032394056453,0.09932804107666016
306,339,15.394390387418065,0.06490612030029297
263,302,14.969556170120647,0.0513150691986084
229,290,16.209588948970353,0.04382205009460449
248,321,16.59739307744484,0.05038905143737793
245,279,16.12313177163264,0.04580807685852051
225,283,14.895974109467787,0.04391670227050781
194,231,15.20128932592232,0.03376007080078125
251,272,15.023086424941447,0.0469057559967041
247,254,15.159490635701955,0.04558205604553223
287,347,17.07172384462447,0.06070995330810547
277,285,15.756785218050016,0.05375099182128906
344,411,15.49799487296053,0.08081316947937012
210,231,15.105291611183516,0.03692293167114258
261,299,15.39858451975399,0.05162405967712402
211,262,15.362487854259623,0.040425777435302734
271,282,15.347788244977162,0.052525997161865234
272,310,15.847948335397742,0.05428910255432129
225,244,15.92211059057926,0.04068613052368164
258,286,15.751614962561446,0.0508880615234375
307,383,16.84625541988732,0.06976509094238281
265,311,15.341618549150086,0.054205894470214844
202,234,15.016560887777292,0.03555917739868164
264,278,15.481717164282083,0.05047893524169922
